stok_kodu,kategori_adi,urun_tipi,parent_stok_kodu,varyant_adi,olcu_mm,boy_ligne,aciklama,aktif_mi
263623 ( aslan kafası ),ÇAKMA DÜĞME,ANA_URUN,,,23.0,37.0,,True
264212,RİVET,ANA_URUN,,,12.0,19.0,,True
264623,ÇAKMA DÜĞME,ANA_URUN,,,23.0,37.0,,True
265215,RİVET,ANA_URUN,,,15.0,24.0,,True
266210,RİVET,ANA_URUN,,,10.0,16.0,,True
267220,RİVET,ANA_URUN,,,20.0,32.0,,True
267617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
267620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
268212,RİVET,ANA_URUN,,,12.0,19.0,,True
268214,RİVET,ANA_URUN,,,14.0,22.0,,True
268217,RİVET,ANA_URUN,,,17.0,27.0,,True
268220,RİVET,ANA_URUN,,,20.0,32.0,,True
268228,RİVET,ANA_URUN,,,28.0,45.0,,True
268617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
268620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
268624,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
268628,ÇAKMA DÜĞME,ANA_URUN,,,28.0,45.0,,True
269007,,ANA_URUN,,,7.0,11.0,,True
270212,RİVET,ANA_URUN,,,12.0,19.0,,True
270617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
271914,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
271917,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
271920,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
271923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
272014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
273012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
274214,RİVET,ANA_URUN,,,14.0,22.0,,True
274215-T,RİVET,ANA_URUN,,,15.0,24.0,,True
274222,RİVET,ANA_URUN,,,22.0,35.0,,True
275217,RİVET,ANA_URUN,,,17.0,27.0,,True
276210,RİVET,ANA_URUN,,,10.0,16.0,,True
277915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
278012,,ANA_URUN,,,12.0,19.0,,True
279209,RİVET,ANA_URUN,,,9.0,14.0,,True
279210,RİVET,ANA_URUN,,,10.0,16.0,,True
279214,RİVET,ANA_URUN,,,14.0,22.0,,True
280212,RİVET,ANA_URUN,,,12.0,19.0,,True
280620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
281115,RİVET,ANA_URUN,,,15.0,24.0,,True
282620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
283217,RİVET,ANA_URUN,,,17.0,27.0,,True
284212,RİVET,ANA_URUN,,,12.0,19.0,,True
284620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
285216,RİVET,ANA_URUN,,,16.0,26.0,,True
285617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
286212,RİVET,ANA_URUN,,,12.0,19.0,,True
287212,RİVET,ANA_URUN,,,12.0,19.0,,True
287220,RİVET,ANA_URUN,,,20.0,32.0,,True
287620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
288212,RİVET,ANA_URUN,,,12.0,19.0,,True
288620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
289210,RİVET,ANA_URUN,,,10.0,16.0,,True
289617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
290215,RİVET,ANA_URUN,,,15.0,24.0,,True
290625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
292117,RİVET,ANA_URUN,,,17.0,27.0,,True
292210,RİVET,ANA_URUN,,,10.0,16.0,,True
292617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
294712,ÇIT ÇIT,ANA_URUN,,,12.0,19.0,,True
295217,RİVET,ANA_URUN,,,17.0,27.0,,True
295220,RİVET,ANA_URUN,,,20.0,32.0,,True
295223,RİVET,ANA_URUN,,,23.0,37.0,,True
296221-4 TAS,RİVET,ANA_URUN,,,21.0,34.0,,True
296221-5 TAS,RİVET,ANA_URUN,,,21.0,34.0,,True
296221-T,RİVET,ANA_URUN,,,21.0,34.0,,True
297216,RİVET,ANA_URUN,,,16.0,26.0,,True
297625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
298212,RİVET,ANA_URUN,,,12.0,19.0,,True
300928,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
300938,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,38.0,61.0,,True
301015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
301023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
301025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
301028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
"302,020",ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
"302,025",ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
303017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
303022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
303028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
303033,ALTTAN DİKME DÜĞME,ANA_URUN,,,33.0,53.0,,True
304215,RİVET,ANA_URUN,,,15.0,24.0,,True
304814,SALLANTI,ANA_URUN,,,14.0,22.0,,True
305214,RİVET,ANA_URUN,,,14.0,22.0,,True
305620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
305622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
305625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
305714,ÇIT ÇIT,ANA_URUN,,,14.0,22.0,,True
307818,SALLANTI,ANA_URUN,,,18.0,29.0,,True
308812,SALLANTI,ANA_URUN,,,12.0,19.0,,True
309819,SALLANTI,ANA_URUN,,,19.0,30.0,,True
310017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
312220,RİVET,ANA_URUN,,,20.0,32.0,,True
312224,RİVET,ANA_URUN,,,24.0,38.0,,True
313220,RİVET,ANA_URUN,,,20.0,32.0,,True
313224,RİVET,ANA_URUN,,,24.0,38.0,,True
314220,RİVET,ANA_URUN,,,20.0,32.0,,True
314224,RİVET,ANA_URUN,,,24.0,38.0,,True
315214,RİVET,ANA_URUN,,,14.0,22.0,,True
315620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
316822,SALLANTI,ANA_URUN,,,22.0,35.0,,True
317215,RİVET,ANA_URUN,,,15.0,24.0,,True
317620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
318865,SALLANTI,ANA_URUN,,,65.0,104.0,,True
319014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
319018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
319022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
322215,RİVET,ANA_URUN,,,15.0,24.0,,True
322620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
323012,TOKA,ANA_URUN,,,12.0,19.0,,True
324219,RİVET,ANA_URUN,,,19.0,30.0,,True
324224,RİVET,ANA_URUN,,,24.0,38.0,,True
325824,SALLANTI,ANA_URUN,,,24.0,38.0,,True
327224,RİVET,ANA_URUN,,,24.0,38.0,,True
327829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
328023,TOKA,ANA_URUN,,,23.0,37.0,,True
331014,TOKA,ANA_URUN,,,14.0,22.0,,True
332023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
334826,SALLANTI,ANA_URUN,,,26.0,42.0,,True
335224,RİVET,ANA_URUN,,,24.0,38.0,,True
335829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
336928,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
337224,RİVET,ANA_URUN,,,24.0,38.0,,True
337829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
338208,RİVET,ANA_URUN,,,8.0,13.0,,True
339222,RİVET,ANA_URUN,,,22.0,35.0,,True
340012,TOKA,ANA_URUN,,,12.0,19.0,,True
341225,RİVET,ANA_URUN,,,25.0,40.0,,True
341620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
341825,SALLANTI,ANA_URUN,,,25.0,40.0,,True
342620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
343214,RİVET,ANA_URUN,,,14.0,22.0,,True
343220,RİVET,ANA_URUN,,,20.0,32.0,,True
344017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
345120,RİVET,ANA_URUN,,,20.0,32.0,,True
345217,RİVET,ANA_URUN,,,17.0,27.0,,True
345220,RİVET,ANA_URUN,,,20.0,32.0,,True
346224,RİVET,ANA_URUN,,,24.0,38.0,,True
346829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
347620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
348224,RİVET,ANA_URUN,,,24.0,38.0,,True
348829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
349224,RİVET,ANA_URUN,,,24.0,38.0,,True
349829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
350217,RİVET,ANA_URUN,,,17.0,27.0,,True
350620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
351217,RİVET,ANA_URUN,,,17.0,27.0,,True
352218,RİVET,ANA_URUN,,,18.0,29.0,,True
353224-K,RİVET,ANA_URUN,,,24.0,38.0,,True
353823-A,SALLANTI,ANA_URUN,,,23.0,37.0,,True
354215,RİVET,ANA_URUN,,,15.0,24.0,,True
354220,RİVET,ANA_URUN,,,20.0,32.0,,True
355030,TOKA,ANA_URUN,,,30.0,48.0,,True
355037,TOKA,ANA_URUN,,,37.0,59.0,,True
356025,TOKA,ANA_URUN,,,25.0,40.0,,True
356225,RİVET,ANA_URUN,,,25.0,40.0,,True
357212,RİVET,ANA_URUN,,,12.0,19.0,,True
357617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
357620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
357622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
358017,TOKA,ANA_URUN,,,17.0,27.0,,True
359214,RİVET,ANA_URUN,,,14.0,22.0,,True
359846,SALLANTI,ANA_URUN,,,46.0,74.0,,True
360230,RİVET,ANA_URUN,,,30.0,48.0,,True
362230,RİVET,ANA_URUN,,,30.0,48.0,,True
363020,TOKA,ANA_URUN,,,20.0,32.0,,True
364215,RİVET,ANA_URUN,,,15.0,24.0,,True
366123,RİVET,ANA_URUN,,,23.0,37.0,,True
366130,RİVET,ANA_URUN,,,30.0,48.0,,True
366138,RİVET,ANA_URUN,,,38.0,61.0,,True
367220,RİVET,ANA_URUN,,,20.0,32.0,,True
368218,RİVET,ANA_URUN,,,18.0,29.0,,True
368818,SALLANTI,ANA_URUN,,,18.0,29.0,,True
369030,TOKA,ANA_URUN,,,30.0,48.0,,True
370218,RİVET,ANA_URUN,,,18.0,29.0,,True
371210,RİVET,ANA_URUN,,,10.0,16.0,,True
371212,RİVET,ANA_URUN,,,12.0,19.0,,True
371214,RİVET,ANA_URUN,,,14.0,22.0,,True
372210,RİVET,ANA_URUN,,,10.0,16.0,,True
372212,RİVET,ANA_URUN,,,12.0,19.0,,True
373211,RİVET,ANA_URUN,,,11.0,18.0,,True
374218,RİVET,ANA_URUN,,,18.0,29.0,,True
375827,SALLANTI,ANA_URUN,,,27.0,43.0,,True
376826,SALLANTI,ANA_URUN,,,26.0,42.0,,True
377140,RİVET,ANA_URUN,,,40.0,64.0,,True
378216,RİVET,ANA_URUN,,,16.0,26.0,,True
379840,SALLANTI,ANA_URUN,,,40.0,64.0,,True
380840,SALLANTI,ANA_URUN,,,40.0,64.0,,True
381840,SALLANTI,ANA_URUN,,,40.0,64.0,,True
382850-P.834,SALLANTI,ANA_URUN,,,50.0,80.0,,True
383023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
384025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
385619,ÇAKMA DÜĞME,ANA_URUN,,,19.0,30.0,,True
386938,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,38.0,61.0,,True
387220,RİVET,ANA_URUN,,,20.0,32.0,,True
387228,RİVET,ANA_URUN,,,28.0,45.0,,True
388224,RİVET,ANA_URUN,,,24.0,38.0,,True
389018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
389028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
390020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
390025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
391028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
392923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
393224,RİVET,ANA_URUN,,,24.0,38.0,,True
394023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
394025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
395214,RİVET,ANA_URUN,,,14.0,22.0,,True
396008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
396210,RİVET,ANA_URUN,,,10.0,16.0,,True
396212,RİVET,ANA_URUN,,,12.0,19.0,,True
397210,RİVET,ANA_URUN,,,10.0,16.0,,True
398125,RİVET,ANA_URUN,,,25.0,40.0,,True
399923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
400020,TOKA,ANA_URUN,,,20.0,32.0,,True
401050,TOKA,ANA_URUN,,,50.0,80.0,,True
402215,RİVET,ANA_URUN,,,15.0,24.0,,True
402623,ÇAKMA DÜĞME,ANA_URUN,,,23.0,37.0,,True
403819,SALLANTI,ANA_URUN,,,19.0,30.0,,True
403835,SALLANTI,ANA_URUN,,,35.0,56.0,,True
404215,RİVET,ANA_URUN,,,15.0,24.0,,True
405228,RİVET,ANA_URUN,,,28.0,45.0,,True
406618,ÇAKMA DÜĞME,ANA_URUN,,,18.0,29.0,,True
408620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
408715,ÇIT ÇIT,ANA_URUN,,,15.0,24.0,,True
409209,RİVET,ANA_URUN,,,9.0,14.0,,True
409212,RİVET,ANA_URUN,,,12.0,19.0,,True
410925,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
411037,TOKA,ANA_URUN,,,37.0,59.0,,True
412040,TOKA,ANA_URUN,,,40.0,64.0,,True
413013,TOKA,ANA_URUN,,,13.0,21.0,,True
414109,RİVET,ANA_URUN,,,9.0,14.0,,True
414208,RİVET,ANA_URUN,,,8.0,13.0,,True
414707,ÇIT ÇIT,ANA_URUN,,,7.0,11.0,,True
415011,,ANA_URUN,,,11.0,18.0,,True
416015,TOKA,ANA_URUN,,,15.0,24.0,,True
417011,TOKA,ANA_URUN,,,11.0,18.0,,True
418042,TOKA,ANA_URUN,,,42.0,67.0,,True
419038,TOKA,ANA_URUN,,,38.0,61.0,,True
420038,TOKA,ANA_URUN,,,38.0,61.0,,True
421018,TOKA,ANA_URUN,,,18.0,29.0,,True
422035,TOKA,ANA_URUN,,,35.0,56.0,,True
423159,RİVET,ANA_URUN,,,59.0,94.0,,True
424207,RİVET,ANA_URUN,,,7.0,11.0,,True
425060,TOKA,ANA_URUN,,,60.0,96.0,,True
426195,RİVET,ANA_URUN,,,95.0,152.0,,True
427214,RİVET,ANA_URUN,,,14.0,22.0,,True
428014,TOKA,ANA_URUN,,,14.0,22.0,,True
428018,TOKA,ANA_URUN,,,18.0,29.0,,True
429015,TOKA,ANA_URUN,,,15.0,24.0,,True
430016,TOKA,ANA_URUN,,,16.0,26.0,,True
430020,TOKA,ANA_URUN,,,20.0,32.0,,True
431025,TOKA,ANA_URUN,,,25.0,40.0,,True
432016,TOKA,ANA_URUN,,,16.0,26.0,,True
432035,TOKA,ANA_URUN,,,35.0,56.0,,True
433019,TOKA,ANA_URUN,,,19.0,30.0,,True
434108,RİVET,ANA_URUN,,,8.0,13.0,,True
435025,TOKA,ANA_URUN,,,25.0,40.0,,True
435030,TOKA,ANA_URUN,,,30.0,48.0,,True
435035,TOKA,ANA_URUN,,,35.0,56.0,,True
436108,RİVET,ANA_URUN,,,8.0,13.0,,True
437840,SALLANTI,ANA_URUN,,,40.0,64.0,,True
438225,RİVET,ANA_URUN,,,25.0,40.0,,True
439923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
439928 (İNGİLTERE),ÜSTTEN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
440210,RİVET,ANA_URUN,,,10.0,16.0,,True
440216,RİVET,ANA_URUN,,,16.0,26.0,,True
440620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
441220,RİVET,ANA_URUN,,,20.0,32.0,,True
442230,RİVET,ANA_URUN,,,30.0,48.0,,True
443041,TOKA,ANA_URUN,,,41.0,66.0,,True
444214,RİVET,ANA_URUN,,,14.0,22.0,,True
445212,RİVET,ANA_URUN,,,12.0,19.0,,True
446210,RİVET,ANA_URUN,,,10.0,16.0,,True
446212,RİVET,ANA_URUN,,,12.0,19.0,,True
447215,RİVET,ANA_URUN,,,15.0,24.0,,True
448213,RİVET,ANA_URUN,,,13.0,21.0,,True
449214,RİVET,ANA_URUN,,,14.0,22.0,,True
449835,SALLANTI,ANA_URUN,,,35.0,56.0,,True
450213,RİVET,ANA_URUN,,,13.0,21.0,,True
451210,RİVET,ANA_URUN,,,10.0,16.0,,True
451213,RİVET,ANA_URUN,,,13.0,21.0,,True
452210,RİVET,ANA_URUN,,,10.0,16.0,,True
452212,RİVET,ANA_URUN,,,12.0,19.0,,True
453212,RİVET,ANA_URUN,,,12.0,19.0,,True
453620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
454212,RİVET,ANA_URUN,,,12.0,19.0,,True
455212,RİVET,ANA_URUN,,,12.0,19.0,,True
456212,RİVET,ANA_URUN,,,12.0,19.0,,True
457105,RİVET,ANA_URUN,,,5.0,8.0,,True
457108,RİVET,ANA_URUN,,,8.0,13.0,,True
458212,RİVET,ANA_URUN,,,12.0,19.0,,True
459019,TOKA,ANA_URUN,,,19.0,30.0,,True
460220,RİVET,ANA_URUN,,,20.0,32.0,,True
461218,RİVET,ANA_URUN,,,18.0,29.0,,True
462215,RİVET,ANA_URUN,,,15.0,24.0,,True
463215,RİVET,ANA_URUN,,,15.0,24.0,,True
